obcina,leto,Natural increase,Net migration between municipalities,Net migration from abroad,Total increase,Total increase per 1000 population
zavrč,2006,-5,0,15,10,6.6
zavrč,2007,0,12,14,26,16.9
zavrč,2008,6,-15,17,8,5.2
zavrč,2009,-8,58,69,119,77.8
zavrč,2010,0,4,13,17,10.6
zavrč,2011,4,3,36,43,26.3
zavrč,2012,0,-10,90,80,46.7
zavrč,2013,0,-36,63,27,15
zavrč,2014,5,-32,-17,-44,-25.1
zavrč,2015,-7,-24,27,-4,-2.3
zavrč,2016,-8,19,87,98,55.1
zavrč,2017,-3,-33,-14,-50,-27.7
zavrč,2018,1,-171,-73,-243,-151.5
zavrč,2019,3,-32,-19,-48,-31.3
zavrč,2020,-10,54,4,48,32.3
zavrč,2021,-3,-5,-18,-26,-17.3
zavrč,2022,2,-20,-4,-22,-14.7
zavrč,2023,-10,12,-7,-5,-3.4
zreče,1995,34,7,1,42,...
zreče,1996,15,-23,0,-8,...
zreče,1997,15,0,0,15,2.4
zreče,1998,18,-26,8,0,0
zreče,1999,30,-1,-6,23,3.6
zreče,2000,20,-20,-5,-5,-0.8
zreče,2001,25,16,-8,33,5.2
zreče,2002,9,-26,14,-3,-0.5
zreče,2003,10,-17,8,1,0.2
zreče,2004,-5,12,-5,2,0.3
zreče,2005,21,17,13,51,8
zreče,2006,24,-7,28,45,7
zreče,2007,4,-5,93,92,14.1
zreče,2008,26,-6,73,93,14.3
zreče,2009,33,-93,15,-45,-6.9
zreče,2010,27,-51,-16,-40,-6.2
zreče,2011,26,-74,19,-29,-4.5
zreče,2012,11,-35,5,-19,-3
zreče,2013,27,-56,-2,-31,-4.8
zreče,2014,37,-30,17,24,3.8
zreče,2015,21,-30,25,16,2.5
zreče,2016,28,-28,15,15,2.3
zreče,2017,24,-84,52,-8,-1.3
zreče,2018,11,-56,86,41,6.4
zreče,2019,22,-5,89,106,16.3
zreče,2020,7,1,43,51,7.7
zreče,2021,9,-10,-24,-25,-3.8
zreče,2022,7,4,66,77,11.7
zreče,2023,35,-74,46,7,1.1
črenšovci,1995,-9,-12,1,-20,...
črenšovci,1996,-4,18,2,16,...
črenšovci,1997,-24,5,0,-19,-3.1
črenšovci,1998,-38,11,-1,-28,-4.7
črenšovci,1999,-5,2,-1,-4,-0.9
črenšovci,2000,-3,8,-5,0,0
črenšovci,2001,-29,-2,-3,-34,-7.7
črenšovci,2002,-15,2,-2,-15,-3.4
črenšovci,2003,3,-3,3,3,0.7
črenšovci,2004,-10,2,-10,-18,-4.1
črenšovci,2005,3,-8,5,0,0
črenšovci,2006,-24,-11,-13,-48,-11
črenšovci,2007,-12,-1,17,4,0.9
črenšovci,2008,4,-66,-2,-64,-15.2
črenšovci,2009,1,-48,-8,-55,-13.2
črenšovci,2010,3,-16,-10,-23,-5.5
črenšovci,2011,-7,19,0,12,2.9
črenšovci,2012,-14,-3,-73,-90,-21.9
črenšovci,2013,0,-18,-12,-30,-7.5
črenšovci,2014,2,-11,5,-4,-1
črenšovci,2015,-14,11,-10,-13,-3.3
črenšovci,2016,-2,-33,-17,-52,-13.1
črenšovci,2017,8,-8,-23,-23,-5.8
črenšovci,2018,7,16,0,23,5.8
črenšovci,2019,0,15,4,19,4.8
črenšovci,2020,-17,13,5,1,0.3
črenšovci,2021,-3,22,-8,11,2.8
črenšovci,2022,-1,-57,12,-46,-11.6
črenšovci,2023,-3,8,-13,-8,-2
črna na koroškem,1995,-2,-14,-1,-17,...
črna na koroškem,1996,-5,-25,1,-29,...
črna na koroškem,1997,-25,-3,1,-27,-7.1
črna na koroškem,1998,-14,-30,2,-42,-11.1
črna na koroškem,1999,-5,-13,-1,-19,-5.1
črna na koroškem,2000,-12,-8,5,-15,-4
črna na koroškem,2001,-2,-6,-6,-14,-3.8
črna na koroškem,2002,1,-7,-1,-7,-1.9
črna na koroškem,2003,-12,3,4,-5,-1.4
črna na koroškem,2004,6,-17,-3,-14,-3.8
črna na koroškem,2005,-26,-26,-5,-57,-15.6
črna na koroškem,2006,-11,-38,12,-37,-10.4
črna na koroškem,2007,-12,-29,5,-36,-10.1
črna na koroškem,2008,3,-32,2,-27,-7.3
črna na koroškem,2009,-3,-54,6,-51,-14
črna na koroškem,2010,-6,-46,-7,-59,-16.5
črna na koroškem,2011,-24,2,-1,-23,-6.5
črna na koroškem,2012,-10,-46,2,-54,-15.4
črna na koroškem,2013,-1,-56,-12,-69,-19.9
črna na koroškem,2014,-5,-36,-3,-44,-13
črna na koroškem,2015,-7,-21,3,-25,-7.5
črna na koroškem,2016,-25,-2,-2,-29,-8.7
črna na koroškem,2017,5,-4,3,4,1.2
črna na koroškem,2018,0,-25,16,-9,-2.7
črna na koroškem,2019,-9,-12,3,-18,-5.5
črna na koroškem,2020,-5,-40,10,-35,-10.7
črna na koroškem,2021,-9,-50,13,-46,-14.3
črna na koroškem,2022,-8,-14,16,-6,-1.9
črna na koroškem,2023,-27,-112,5,-134,-42.5
črnomelj,1995,38,8,11,57,...
črnomelj,1996,-28,-9,14,-23,...
črnomelj,1997,-3,-8,10,-1,-0.1
črnomelj,1998,-22,5,14,-3,-0.2
črnomelj,1999,-17,26,37,46,3.1
črnomelj,2000,-8,-2,11,1,0.1
črnomelj,2001,-20,-14,-26,-60,-4
črnomelj,2002,-52,20,-6,-38,-2.6
črnomelj,2003,-54,8,2,-44,-3
črnomelj,2004,-32,-24,9,-47,-3.2
črnomelj,2005,-18,10,52,44,3
črnomelj,2006,-41,-27,61,-7,-0.5
črnomelj,2007,-11,-31,128,86,5.8
črnomelj,2008,12,-132,138,18,1.2
črnomelj,2009,10,-132,38,-84,-5.7
črnomelj,2010,14,0,3,17,1.2
črnomelj,2011,-7,-3,4,-6,-0.4
črnomelj,2012,-1,-81,-3,-85,-5.8
črnomelj,2013,-15,-35,3,-47,-3.2
črnomelj,2014,-33,14,18,-1,-0.1
črnomelj,2015,-53,-99,-31,-183,-12.6
črnomelj,2016,-29,-14,0,-43,-3
črnomelj,2017,-71,36,-17,-52,-3.6
črnomelj,2018,-86,-78,146,-18,-1.3
črnomelj,2019,-36,-56,32,-60,-4.2
črnomelj,2020,-71,82,54,65,4.5
črnomelj,2021,-52,17,-2,-37,-2.6
črnomelj,2022,-45,-55,57,-43,-3
črnomelj,2023,-42,-30,65,-7,-0.5
šalovci,1995,-22,3,-1,-20,...
šalovci,1996,-25,2,-13,-36,...
šalovci,1997,-20,14,-1,-7,-3
šalovci,1998,-28,4,0,-24,-10.5
šalovci,1999,-24,-11,-7,-42,-22.2
šalovci,2000,-23,-10,2,-31,-16.7
šalovci,2001,-25,4,-2,-23,-12.6
šalovci,2002,-20,15,-4,-9,-5
šalovci,2003,-25,0,-1,-26,-14.5
šalovci,2004,-14,0,-1,-15,-8.5
šalovci,2005,-31,-12,0,-43,-24.6
šalovci,2006,-28,-13,4,-37,-21.7
šalovci,2007,-18,-3,-14,-35,-21
šalovci,2008,-22,-9,3,-28,-17.2
šalovci,2009,-20,-3,-2,-25,-15.6
šalovci,2010,-14,-5,-4,-23,-14.5
šalovci,2011,-21,-4,-6,-31,-19.9
šalovci,2012,-6,-3,-6,-15,-9.8
šalovci,2013,-20,-3,-4,-27,-17.8
šalovci,2014,-3,-26,-6,-35,-23.5
šalovci,2015,-1,-6,-14,-21,-14.5
šalovci,2016,-10,3,-1,-8,-5.6
šalovci,2017,-15,3,-7,-19,-13.4
šalovci,2018,-2,-6,-10,-18,-12.9
šalovci,2019,-7,-6,1,-12,-8.7
šalovci,2020,-8,-2,18,8,5.8
šalovci,2021,-15,-13,11,-17,-12.2
šalovci,2022,-14,12,-1,-3,-2.2
šalovci,2023,-12,-21,-2,-35,-26
šempeter - vrtojba,1995,-,-,-,-,...
šempeter - vrtojba,1996,-,-,-,-,...
šempeter - vrtojba,1997,-,-,-,-,-
šempeter - vrtojba,1998,-,-,-,-,-
šempeter - vrtojba,1999,-18,-2,7,-13,-2.1
šempeter - vrtojba,2000,-16,-43,9,-50,-7.9
šempeter - vrtojba,2001,-20,-4,38,14,2.2
šempeter - vrtojba,2002,7,19,23,49,7.7
šempeter - vrtojba,2003,3,3,21,27,4.2
šempeter - vrtojba,2004,1,27,26,54,8.4
šempeter - vrtojba,2005,-5,-28,15,-18,-2.8
šempeter - vrtojba,2006,2,-50,33,-15,-2.3
šempeter - vrtojba,2007,17,-82,79,14,2.2
šempeter - vrtojba,2008,10,-61,67,16,2.5
šempeter - vrtojba,2009,25,-50,67,42,6.6
šempeter - vrtojba,2010,5,-49,-11,-55,-8.6
šempeter - vrtojba,2011,26,-62,33,-3,-0.5
šempeter - vrtojba,2012,4,-22,25,7,1.1
šempeter - vrtojba,2013,6,-73,18,-49,-7.7
šempeter - vrtojba,2014,24,-61,15,-22,-3.5
šempeter - vrtojba,2015,33,-33,-2,-2,-0.3
šempeter - vrtojba,2016,26,-53,-13,-40,-6.4
šempeter - vrtojba,2017,13,-89,0,-76,-12.3
šempeter - vrtojba,2018,9,-18,77,68,11
šempeter - vrtojba,2019,-9,37,30,58,9.3
šempeter - vrtojba,2020,-9,-67,75,-1,-0.2
šempeter - vrtojba,2021,-8,-119,4,-123,-19.8
šempeter - vrtojba,2022,-8,-16,43,19,3.1
šempeter - vrtojba,2023,-2,37,49,84,13.6
šentilj,1995,-16,12,2,-2,...
šentilj,1996,1,38,2,41,...
šentilj,1997,-35,26,-2,-11,-1.3
šentilj,1998,-10,-1,2,-9,-1.1
šentilj,1999,-24,26,3,5,0.6
šentilj,2000,-18,-2,-2,-22,-2.7
šentilj,2001,2,30,-3,29,3.5
šentilj,2002,8,28,9,45,5.5
šentilj,2003,-16,49,-10,23,2.8
šentilj,2004,-5,65,30,90,10.8
šentilj,2005,-2,27,27,52,6.2
šentilj,2006,11,95,3,109,12.9
šentilj,2007,3,-1,7,9,1.1
šentilj,2008,10,-8,-17,-15,-1.8
šentilj,2009,-9,-39,15,-33,-3.9
šentilj,2010,-1,-10,9,-2,-0.2
šentilj,2011,-6,41,-19,16,1.9
šentilj,2012,10,49,-12,47,5.6
šentilj,2013,-24,33,-37,-28,-3.3
šentilj,2014,17,-60,-3,-46,-5.5
šentilj,2015,-6,-32,-13,-51,-6.1
šentilj,2016,3,50,-22,31,3.7
šentilj,2017,-9,142,14,147,17.6
šentilj,2018,-19,-77,13,-83,-9.8
šentilj,2019,16,-109,7,-86,-10.2
šentilj,2020,-14,-23,57,20,2.4
šentilj,2021,-31,2,16,-13,-1.6
šentilj,2022,-9,40,3,34,4.1
šentilj,2023,-9,61,22,74,8.8
šentjernej,1995,19,17,6,42,...
šentjernej,1996,7,13,-2,18,...
šentjernej,1997,17,-8,-1,8,1.2
šentjernej,1998,-6,22,3,19,2.9
šentjernej,1999,11,18,0,29,4.4
šentjernej,2000,-1,-2,4,1,0.2
šentjernej,2001,5,21,3,29,4.4
šentjernej,2002,5,38,-1,42,6.3
šentjernej,2003,7,15,-3,19,2.9
šentjernej,2004,7,20,6,33,4.9
šentjernej,2005,-5,6,6,7,1
šentjernej,2006,9,2,3,14,2.1
šentjernej,2007,-2,-9,14,3,0.4
šentjernej,2008,37,-22,8,23,3.5
šentjernej,2009,22,-24,5,3,0.4
šentjernej,2010,39,14,2,55,8.1
šentjernej,2011,48,58,-4,102,14.9
šentjernej,2012,31,-14,10,27,3.9
šentjernej,2013,53,-12,-1,40,5.8
šentjernej,2014,40,2,3,45,6.5
šentjernej,2015,37,-20,-11,6,0.9
šentjernej,2016,37,53,11,101,14.4
šentjernej,2017,46,-50,-28,-32,-4.5
šentjernej,2018,37,-6,31,62,8.7
šentjernej,2019,27,8,37,72,10.1
šentjernej,2020,15,-32,39,22,3
šentjernej,2021,40,-16,2,26,3.6
šentjernej,2022,25,41,46,112,15.4
šentjernej,2023,17,-16,60,61,8.2
šentjur,1995,-18,20,5,7,...
šentjur,1996,10,42,5,57,...
šentjur,1997,-33,57,-5,19,1
šentjur,1998,-24,96,-14,58,3
šentjur,1999,10,113,0,123,6.7
šentjur,2000,-8,25,15,32,1.7
šentjur,2001,-15,68,3,56,3
šentjur,2002,-32,11,26,5,0.3
šentjur,2003,-28,-14,34,-8,-0.4
šentjur,2004,2,2,11,15,0.8
šentjur,2005,-12,39,39,66,3.6
šentjur,2006,-6,102,30,126,6.7
šentjur,2007,36,116,6,158,8.4
šentjur,2008,38,-93,52,-3,-0.2
šentjur,2009,29,-3,22,48,2.6
šentjur,2010,69,-61,10,18,1
šentjur,2011,24,-12,-5,7,0.4
šentjur,2012,14,8,6,28,1.5
šentjur,2013,11,-42,6,-25,-1.3
šentjur,2014,49,34,0,83,4.4
šentjur,2015,36,-42,-8,-14,-0.7
šentjur,2016,15,38,-42,11,0.6
šentjur,2017,32,-46,-9,-23,-1.2
šentjur,2018,29,9,72,110,5.8
šentjur,2019,23,20,99,142,7.4
šentjur,2020,9,4,128,141,7.3
šentjur,2021,-29,-25,71,17,0.9
šentjur,2022,-9,2,106,99,5.1
šentjur,2023,-22,50,63,91,4.7
šentrupert,1995,-,-,-,-,...
šentrupert,1996,-,-,-,-,...
šentrupert,1997,-,-,-,-,-
šentrupert,1998,-,-,-,-,-
šentrupert,1999,-,-,-,-,-
šentrupert,2000,-,-,-,-,-
šentrupert,2001,-,-,-,-,-
šentrupert,2002,-,-,-,-,-
šentrupert,2003,-,-,-,-,-
šentrupert,2004,-,-,-,-,-
šentrupert,2005,-,-,-,-,-
šentrupert,2006,-,-,-,-,-
šentrupert,2007,7,-6,-8,-7,-2.9
šentrupert,2008,-3,404,10,411,170.8
šentrupert,2009,11,53,4,68,24
šentrupert,2010,-1,3,1,3,1.1
šentrupert,2011,7,11,-11,7,2.5
šentrupert,2012,-12,20,7,15,5.3
šentrupert,2013,-11,58,-2,45,15.7
šentrupert,2014,-13,21,2,10,3.4
šentrupert,2015,3,16,4,23,7.9
šentrupert,2016,11,-77,-5,-71,-24.3
šentrupert,2017,9,31,13,53,18.3
šentrupert,2018,-4,28,15,39,13.4
šentrupert,2019,3,-2,20,21,7.1
šentrupert,2020,6,-79,9,-64,-21.5
šentrupert,2021,-6,27,13,34,11.6
šentrupert,2022,-1,-10,9,-2,-0.7
šentrupert,2023,2,34,16,52,17.5
šenčur,1995,11,28,-3,36,...
šenčur,1996,64,74,1,139,...
šenčur,1997,51,33,0,84,10.5
šenčur,1998,27,66,-2,91,11.2
šenčur,1999,40,38,5,83,10.1
šenčur,2000,61,53,-5,109,13.1
šenčur,2001,33,74,-3,104,12.3
šenčur,2002,41,52,10,103,12.1
šenčur,2003,12,45,14,71,9.4
šenčur,2004,41,44,7,92,11.9
šenčur,2005,38,59,21,118,15.1
šenčur,2006,55,19,10,84,10.6
šenčur,2007,33,75,55,163,20.3
šenčur,2008,41,65,98,204,24.9
šenčur,2009,52,19,103,174,20.8
šenčur,2010,61,21,9,91,10.7
šenčur,2011,36,-51,-5,-20,-2.4
šenčur,2012,48,-79,24,-7,-0.8
šenčur,2013,53,-63,12,2,0.2
šenčur,2014,39,20,23,82,9.6
šenčur,2015,35,-27,20,28,3.3
šenčur,2016,33,-75,20,-22,-2.6
šenčur,2017,42,-7,1,36,4.2
šenčur,2018,21,-8,48,61,7.1
šenčur,2019,40,-12,137,165,18.8
šenčur,2020,27,-69,62,20,2.3
šenčur,2021,38,27,-7,58,6.6
šenčur,2022,19,-45,70,44,4.9
šenčur,2023,-10,-121,-23,-154,-17.4
škocjan,1995,10,2,2,14,...
škocjan,1996,-2,16,1,15,...
škocjan,1997,-3,4,0,1,0.3
škocjan,1998,-11,-17,2,-26,-8.7
škocjan,1999,-13,10,1,-2,-0.7
škocjan,2000,-1,16,-3,12,4
škocjan,2001,-6,6,-1,-1,-0.3
škocjan,2002,-12,8,-1,-5,-1.6
škocjan,2003,0,50,-5,45,14.6
škocjan,2004,-8,25,-1,16,5.1
škocjan,2005,11,31,12,54,17.1
škocjan,2006,14,6,-6,14,4.4
škocjan,2007,10,-6,17,21,6.6
škocjan,2008,12,-8,11,15,4.7
škocjan,2009,33,56,14,103,32
škocjan,2010,10,-65,-8,-63,-19.4
škocjan,2011,8,-38,7,-23,-7.2
škocjan,2012,15,30,-14,31,9.7
škocjan,2013,6,-11,2,-3,-0.9
škocjan,2014,15,-7,-4,4,1.2
škocjan,2015,13,0,-1,12,3.7
škocjan,2016,21,16,-5,32,9.9
škocjan,2017,-8,1,1,-6,-1.8
škocjan,2018,6,-3,27,30,9.1
škocjan,2019,8,19,35,62,18.6
škocjan,2020,27,32,11,70,20.5
škocjan,2021,11,-13,-5,-7,-2.1
škocjan,2022,-8,-40,49,1,0.3
škocjan,2023,17,16,19,52,15
škofja loka,1995,81,73,15,169,...
škofja loka,1996,54,68,5,127,...
škofja loka,1997,90,72,-3,159,7.2
škofja loka,1998,70,27,-37,60,2.7
škofja loka,1999,53,-20,41,74,3.4
škofja loka,2000,110,-60,44,94,4.2
škofja loka,2001,66,-130,32,-32,-1.4
škofja loka,2002,101,-53,27,75,3.4
škofja loka,2003,32,-14,38,56,2.5
škofja loka,2004,108,-49,-13,46,2.1
škofja loka,2005,120,-36,26,110,4.9
škofja loka,2006,110,-99,20,31,1.4
škofja loka,2007,96,-96,135,135,6
škofja loka,2008,82,-29,182,235,10.4
škofja loka,2009,90,-66,42,66,2.9
škofja loka,2010,101,-114,37,24,1.1
škofja loka,2011,119,-19,53,153,6.7
škofja loka,2012,111,-93,24,42,1.8
škofja loka,2013,94,-57,3,40,1.7
škofja loka,2014,59,-67,-14,-22,-1
škofja loka,2015,69,-95,40,14,0.6
škofja loka,2016,69,-34,-25,10,0.4
škofja loka,2017,43,-61,2,-16,-0.7
škofja loka,2018,82,-36,110,156,6.8
škofja loka,2019,52,19,150,221,9.5
škofja loka,2020,19,-38,175,156,6.7
škofja loka,2021,14,46,107,167,7.1
škofja loka,2022,33,1,135,169,7.1
škofja loka,2023,11,4,103,118,4.9
škofljica,1995,22,115,0,137,...
škofljica,1996,17,127,1,145,...
škofljica,1997,38,177,4,219,37.3
škofljica,1998,34,154,-10,178,29
škofljica,1999,38,166,2,206,32.7
škofljica,2000,54,259,-2,311,47.1
škofljica,2001,31,151,14,196,28.5
škofljica,2002,51,210,14,275,38.6
škofljica,2003,31,140,5,176,23.9
škofljica,2004,57,91,0,148,19.7
škofljica,2005,25,119,-4,140,18.2
škofljica,2006,39,118,15,172,22
škofljica,2007,63,131,37,231,28.8
škofljica,2008,64,164,83,311,37.3
škofljica,2009,66,131,94,291,33.9
škofljica,2010,66,393,14,473,52.6
škofljica,2011,77,177,10,264,28.4
škofljica,2012,99,252,-5,346,36.2
škofljica,2013,73,159,14,246,25
škofljica,2014,101,218,-34,285,28.1
škofljica,2015,65,280,-2,343,32.9
škofljica,2016,53,248,-6,295,27.3
škofljica,2017,-1,149,22,170,15.5
škofljica,2018,21,41,22,84,7.6
škofljica,2019,34,230,130,394,34.5
škofljica,2020,0,30,62,92,7.9
škofljica,2021,-20,30,-23,-13,-1.1
škofljica,2022,11,111,113,235,20.1
škofljica,2023,-23,86,59,122,10.2
šmarje pri jelšah,1995,-30,20,4,-6,...
šmarje pri jelšah,1996,13,-8,2,7,...
šmarje pri jelšah,1997,-43,-6,-1,-50,-5.2
šmarje pri jelšah,1998,-17,34,13,30,3.2
šmarje pri jelšah,1999,-15,17,-1,1,0.1
šmarje pri jelšah,2000,-15,4,-4,-15,-1.6
šmarje pri jelšah,2001,-27,56,3,32,3.4
šmarje pri jelšah,2002,-6,56,7,57,6
šmarje pri jelšah,2003,-6,47,-1,40,4.2
šmarje pri jelšah,2004,-7,25,4,22,2.3
šmarje pri jelšah,2005,9,25,7,41,4.2
šmarje pri jelšah,2006,-7,22,16,31,3.2
šmarje pri jelšah,2007,21,67,14,102,10.4
šmarje pri jelšah,2008,-13,24,31,42,4.2
šmarje pri jelšah,2009,-7,40,31,64,6.4
šmarje pri jelšah,2010,-1,129,-22,106,10.5
šmarje pri jelšah,2011,14,67,5,86,8.4
šmarje pri jelšah,2012,10,20,11,41,4
šmarje pri jelšah,2013,-33,-37,6,-64,-6.2
šmarje pri jelšah,2014,2,-10,-19,-27,-2.6
šmarje pri jelšah,2015,-23,95,1,73,7.1
šmarje pri jelšah,2016,-12,26,-20,-6,-0.6
šmarje pri jelšah,2017,-43,1,20,-22,-2.1
šmarje pri jelšah,2018,-29,54,2,27,2.6
šmarje pri jelšah,2019,-19,8,33,22,2.1
šmarje pri jelšah,2020,-77,97,91,111,10.8
šmarje pri jelšah,2021,-33,28,-9,-14,-1.3
šmarje pri jelšah,2022,-11,103,55,147,14.1
šmarje pri jelšah,2023,-10,16,59,65,6.2
šmarješke toplice,1995,-,-,-,-,...
šmarješke toplice,1996,-,-,-,-,...
šmarješke toplice,1997,-,-,-,-,-
šmarješke toplice,1998,-,-,-,-,-
šmarješke toplice,1999,-,-,-,-,-
šmarješke toplice,2000,-,-,-,-,-
šmarješke toplice,2001,-,-,-,-,-
šmarješke toplice,2002,-,-,-,-,-
šmarješke toplice,2003,-,-,-,-,-
šmarješke toplice,2004,-,-,-,-,-
šmarješke toplice,2005,-,-,-,-,-
šmarješke toplice,2006,-,-,-,-,-
šmarješke toplice,2007,3,3,18,24,7.8
šmarješke toplice,2008,12,22,43,77,24.8
šmarješke toplice,2009,-8,78,-1,69,21.8
šmarješke toplice,2010,-10,-11,0,-21,-6.6
šmarješke toplice,2011,6,-8,1,-1,-0.3
šmarješke toplice,2012,9,55,-1,63,19.7
šmarješke toplice,2013,-7,25,2,20,6.2
šmarješke toplice,2014,-2,24,1,23,7
šmarješke toplice,2015,-6,43,-11,26,7.9
šmarješke toplice,2016,-11,13,0,2,0.6
šmarješke toplice,2017,-15,24,5,14,4.3
šmarješke toplice,2018,-11,58,20,67,20.1
šmarješke toplice,2019,11,40,34,85,25
šmarješke toplice,2020,-15,41,31,57,16.3
šmarješke toplice,2021,-15,29,-14,0,0
šmarješke toplice,2022,-20,17,20,17,4.8
šmarješke toplice,2023,7,9,23,39,10.9
šmartno ob paki,1995,2,17,4,23,...
šmartno ob paki,1996,-11,26,0,15,...
šmartno ob paki,1997,-9,5,0,-4,-1.4
šmartno ob paki,1998,7,22,3,32,11.3
šmartno ob paki,1999,0,22,5,27,9.4
šmartno ob paki,2000,-6,31,-10,15,5.2
šmartno ob paki,2001,2,25,1,28,9.6
šmartno ob paki,2002,0,12,6,18,6.1
šmartno ob paki,2003,0,16,1,29,9.9
šmartno ob paki,2004,-6,38,3,35,11.8
šmartno ob paki,2005,5,31,8,44,14.6
šmartno ob paki,2006,3,45,11,59,19.3
šmartno ob paki,2007,12,38,5,55,17.8
šmartno ob paki,2008,6,-32,21,-5,-1.6
šmartno ob paki,2009,-1,30,13,42,13.5
šmartno ob paki,2010,1,2,-6,-3,-0.9
šmartno ob paki,2011,6,26,7,39,12.3
šmartno ob paki,2012,5,12,1,18,5.6
šmartno ob paki,2013,10,4,-8,6,1.9
šmartno ob paki,2014,22,-17,0,5,1.5
šmartno ob paki,2015,5,11,-3,13,4
šmartno ob paki,2016,-3,-28,-6,-37,-11.5
šmartno ob paki,2017,18,16,-13,21,6.5
šmartno ob paki,2018,10,23,4,37,11.4
šmartno ob paki,2019,10,-16,10,4,1.2
šmartno ob paki,2020,-3,3,10,10,3
šmartno ob paki,2021,6,29,9,44,13.4
šmartno ob paki,2022,0,25,23,48,14.4
šmartno ob paki,2023,12,-25,18,5,1.5
šmartno pri litiji,1995,-,-,-,-,...
šmartno pri litiji,1996,-,-,-,-,...
šmartno pri litiji,1997,-,-,-,-,-
šmartno pri litiji,1998,-,-,-,-,-
šmartno pri litiji,1999,-,-,-,-,-
šmartno pri litiji,2000,-,-,-,-,-
šmartno pri litiji,2001,-,-,-,-,-
šmartno pri litiji,2002,-,-,-,-,-
šmartno pri litiji,2003,5,32,-3,22,4.3
šmartno pri litiji,2004,9,12,-8,13,2.5
šmartno pri litiji,2005,-17,16,-1,-2,-0.4
šmartno pri litiji,2006,2,36,-3,35,6.7
šmartno pri litiji,2007,14,8,19,41,7.8
šmartno pri litiji,2008,-14,19,20,25,4.6
šmartno pri litiji,2009,15,-25,-1,-11,-2
šmartno pri litiji,2010,14,52,-4,62,11.5
šmartno pri litiji,2011,-22,45,1,24,4.4
šmartno pri litiji,2012,1,51,-2,50,9
šmartno pri litiji,2013,-22,-28,5,-45,-8.1
šmartno pri litiji,2014,2,31,-12,21,3.8
šmartno pri litiji,2015,-8,33,-7,18,3.3
šmartno pri litiji,2016,-18,52,-2,32,5.8
šmartno pri litiji,2017,1,15,4,20,3.6
šmartno pri litiji,2018,-9,39,8,38,6.8
šmartno pri litiji,2019,-9,53,-7,37,6.6
šmartno pri litiji,2020,-39,55,8,24,4.2
šmartno pri litiji,2021,-25,62,1,38,6.7
šmartno pri litiji,2022,-47,97,14,64,11.2
šmartno pri litiji,2023,-42,32,-3,-13,-2.3
šoštanj,1995,10,-40,12,-18,...
šoštanj,1996,15,-32,-2,-19,...
šoštanj,1997,-22,46,2,26,3.2
šoštanj,1998,-13,-41,21,-33,-4.1
šoštanj,1999,20,43,4,67,8.2
šoštanj,2000,-2,29,2,29,3.5
šoštanj,2001,37,6,6,49,5.9
šoštanj,2002,-5,29,19,43,5.1
šoštanj,2003,-2,0,18,16,1.9
šoštanj,2004,5,-16,10,-1,-0.1
šoštanj,2005,-2,-45,86,39,4.6
šoštanj,2006,26,-2,57,81,9.5
šoštanj,2007,-2,-3,87,82,9.5
šoštanj,2008,27,-54,142,115,13.7
šoštanj,2009,28,23,90,141,16.6
šoštanj,2010,2,111,-32,81,9.3
šoštanj,2011,1,91,7,99,11.3
šoštanj,2012,2,-75,36,-37,-4.2
šoštanj,2013,-11,-45,106,50,5.7
šoštanj,2014,-7,-31,-59,-97,-11.1
šoštanj,2015,0,-4,-2,-6,-0.7
šoštanj,2016,-25,-38,-1,-64,-7.4
šoštanj,2017,-6,15,17,26,3
šoštanj,2018,-38,12,64,38,4.4
šoštanj,2019,-22,23,78,79,9
šoštanj,2020,-14,-19,94,61,6.9
šoštanj,2021,-59,-4,41,-22,-2.5
šoštanj,2022,-85,209,96,220,24.8
šoštanj,2023,-81,46,107,72,7.9
štore,1995,2,-12,7,-3,...
štore,1996,5,-8,3,0,...
štore,1997,7,2,0,9,2.2
štore,1998,-16,15,-31,-32,-7.7
štore,1999,3,-3,2,2,0.5
štore,2000,-10,0,35,25,6.1
štore,2001,-11,14,5,8,1.9
štore,2002,3,-14,11,0,0
štore,2003,-18,26,8,16,3.9
štore,2004,-20,-5,-16,-41,-9.9
štore,2005,6,0,9,15,3.6
štore,2006,1,5,28,34,8.1
štore,2007,13,-14,55,54,12.7
štore,2008,5,82,73,160,38.4
štore,2009,-18,34,31,47,11
štore,2010,-24,5,-3,-22,-5.1
štore,2011,-25,57,4,36,8.4
štore,2012,-49,45,-1,-5,-1.2
štore,2013,-39,17,-21,-43,-10
štore,2014,-39,38,10,9,2.1
štore,2015,-49,39,-10,-20,-4.7
štore,2016,-38,50,-6,6,1.4
štore,2017,-51,75,-9,15,3.5
štore,2018,-48,371,32,355,81.9
štore,2019,-53,-33,12,-74,-16.2
štore,2020,-59,-26,27,-58,-12.9
štore,2021,-79,14,1,-64,-14.4
štore,2022,-81,58,89,66,14.9
štore,2023,-56,27,20,-9,-2
žalec,1995,11,123,19,153,...
žalec,1996,-29,62,-5,28,...
žalec,1997,-48,129,-11,70,1.8
žalec,1998,-69,148,-55,24,0.6
žalec,1999,-2,42,1,41,2
žalec,2000,-10,51,3,44,2.1
žalec,2001,-17,-10,43,16,0.8
žalec,2002,-22,96,73,147,7.1
žalec,2003,-32,34,93,95,4.6
žalec,2004,15,50,31,96,4.6
žalec,2005,29,47,124,200,9.5
žalec,2006,-14,-20,80,46,2.2
